X,Y,PDOP_maxim,HDOP_max,Type_de_co,Type_de_r�,Date_GPS,Heure_GPS,Etat_de_mi,Nom_de_car,Fichiers_d,Positions_,Positions2,Nom_du_dic,Semaine_GP,Seconde_GP,Hauteur_GN,Pr�cisio,Pr�cis_1,D�v_std,Latitude,Longitude,ID_Point
693351.115041389828548,6864826.797812550328672,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:02,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374658.000,104.972,2.7,2.3,,48.883423648,2.909336626,685184
693351.346992930048145,6864824.882578344084322,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:03,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374659.000,104.919,2.9,2.4,,48.883406427,2.909339818,685185
693351.440868014353327,6864823.975961197167635,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:04,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374660.000,104.885,2.9,2.4,,48.883398275,2.909341113,685186
693351.442120936699212,6864823.882285229861736,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:05,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374661.000,104.843,2.9,2.4,,48.883397432,2.909341131,685187
693351.431828885222785,6864823.881763949990273,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:06,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374662.000,104.816,2.9,2.4,,48.883397427,2.909340991,685188
693351.427640475332737,6864823.8684644959867,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:07,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374663.000,104.798,2.9,2.4,,48.883397308,2.909340934,685189
693351.425165232969448,6864823.86278868932277,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:08,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374664.000,104.788,2.9,2.4,,48.883397257,2.909340900,685190
693351.420980769325979,6864823.85958331823349,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:09,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374665.000,104.776,2.9,2.4,,48.883397228,2.909340843,685191
693351.419554529362358,6864823.862215677276254,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:10,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374666.000,104.766,2.9,2.4,,48.883397251,2.909340824,685192
693351.412656744825654,6864823.865653963759542,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:11,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374667.000,104.757,2.9,2.4,,48.883397282,2.909340730,685193
693351.403976845438592,6864823.861329614184797,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:12,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374668.000,104.752,2.9,2.4,,48.883397243,2.909340611,685194
693351.394234967068769,6864823.857365744188428,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:13,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374669.000,104.744,2.9,2.4,,48.883397208,2.909340479,685195
693351.385484999511391,6864823.855254989117384,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:14,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374670.000,104.738,2.9,2.4,,48.883397189,2.909340359,685196
693351.37651151639875,6864823.854848084971309,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:15,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374671.000,104.731,2.9,2.4,,48.883397185,2.909340237,685197
693351.365604966529645,6864823.854999678209424,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:16,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374672.000,104.732,2.9,2.4,,48.883397186,2.909340088,685198
693351.356318914447911,6864823.855288474820554,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:17,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374673.000,104.729,2.9,2.4,,48.883397189,2.909339962,685199
693351.372573824133724,6864823.873522613197565,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:18,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374674.000,104.743,2.9,2.4,,48.883397353,2.909340183,685200
693351.36974752007518,6864823.881615034304559,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:19,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374675.000,104.756,2.9,2.4,,48.883397425,2.909340144,685201
693351.367321949452162,6864823.885917368344963,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:20,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374676.000,104.771,2.9,2.4,,48.883397464,2.909340111,685202
693351.364214854780585,6864823.885770278051496,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:21,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374677.000,104.786,2.9,2.4,,48.883397463,2.909340069,685203
693351.360102050355636,6864823.888394132256508,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:22,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374678.000,104.794,2.9,2.4,,48.883397486,2.909340013,685204
693351.354804421309382,6864823.887565799057484,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:23,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374679.000,104.797,2.9,2.4,,48.883397479,2.909339941,685205
693351.371475606691092,6864823.882262038998306,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:24,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374680.000,104.819,2.8,2.3,,48.883397431,2.909340168,685206
693351.360030417214148,6864823.899230003356934,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:25,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374681.000,104.827,2.9,2.4,,48.883397584,2.909340012,685207
693351.354170535458252,6864823.904637241736054,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:26,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374682.000,104.826,2.9,2.4,,48.883397632,2.909339932,685208
693351.35065161017701,6864823.898614960722625,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:27,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374683.000,104.838,2.9,2.4,,48.883397578,2.909339884,685209
693351.348141257883981,6864823.888987318612635,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:28,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374684.000,104.846,2.9,2.4,,48.883397491,2.909339850,685210
693351.344297982403077,6864823.880056550726295,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:04:29,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,374685.000,104.845,2.9,2.4,,48.883397411,2.909339797,685211
